"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
9047;"This app basically has all songs I know It's honestly the best music app I know";5;"female";"Auckland, New Zealand";"2025-11-07";"positivo";"this app basically has all songs i know it s honestly the best music app i know";4;"app | music | better | awesome | spotify"
9055;"I love my songs between the ads🙏🙏";5;"female";"Brasília, Brazil";"2025-02-27";"positivo";"i love my songs between the ads";4;"app | music | better | awesome | spotify"
9056;"👍🏻";5;"female";"Queenstown, New Zealand";"2025-08-07";"positivo";"";4;"app | music | better | awesome | spotify"
9057;"so nice 🤠";5;"female";"Brisbane, Australia";"2025-08-21";"positivo";"so nice";6;"nice | app | music | no | songs"
9062;"that's the favorite app I have ever seen 😁😍 ,.";5;"female";"Port Moresby, Papua New Guinea";"2025-08-28";"positivo";"that s the favorite app i have ever seen";4;"app | music | better | awesome | spotify"
9070;"Best";5;"female";"Auckland, New Zealand";"2025-10-05";"positivo";"best";1;"best | app | music | ever | listen"
9073;"Love this app 💯";5;"female";"Rosario, Argentina";"2025-04-19";"positivo";"love this app";5;"love | app | music | much | amazing"
9075;"wow 😮";5;"female";"Perth, Australia";"2025-11-10";"positivo";"wow";4;"app | music | better | awesome | spotify"
9087;"psyfy✌️";5;"female";"Suva, Fiji";"2025-06-02";"positivo";"psyfy";4;"app | music | better | awesome | spotify"
9090;"خوب";5;"female";"Montevideo, Uruguay";"2025-01-10";"positivo";"خوب";4;"app | music | better | awesome | spotify"
9100;"This app fire";5;"female";"Asunción, Paraguay";"2024-12-25";"positivo";"this app fire";4;"app | music | better | awesome | spotify"
9102;"nic";5;"female";"Buenos Aires, Argentina";"2024-12-26";"positivo";"nic";4;"app | music | better | awesome | spotify"
9114;"Love";5;"female";"Bogotá, Colombia";"2024-12-30";"positivo";"love";5;"love | app | music | much | amazing"
9118;"Best app for listen music";5;"female";"Auckland, New Zealand";"2025-05-26";"positivo";"best app for listen music";1;"best | app | music | ever | listen"
9120;"this is real nice songs";5;"female";"Port Moresby, Papua New Guinea";"2025-09-21";"positivo";"this is real nice songs";6;"nice | app | music | no | songs"
9124;"Most useful music app";5;"female";"Port Moresby, Papua New Guinea";"2025-08-27";"positivo";"most useful music app";4;"app | music | better | awesome | spotify"
9131;"chill asf app";5;"female";"Salvador, Brazil";"2025-02-08";"positivo";"chill asf app";4;"app | music | better | awesome | spotify"
9133;"1000 times better then Spotify";5;"female";"Hobart, Australia";"2025-10-07";"positivo";"times better then spotify";4;"app | music | better | awesome | spotify"
9142;"excellent";5;"female";"Suva, Fiji";"2025-12-22";"positivo";"excellent";4;"app | music | better | awesome | spotify"
9153;"Best Music App 🩷🫶🏻";5;"female";"Guayaquil, Ecuador";"2024-12-09";"positivo";"best music app";1;"best | app | music | ever | listen"
9155;"no ads FIREEEE 🔥🔥🔥";5;"female";"Brisbane, Australia";"2025-08-24";"positivo";"no ads fireeee";4;"app | music | better | awesome | spotify"
9159;"it is way better than spotifyyy";5;"female";"Melbourne, Australia";"2025-06-19";"positivo";"it is way better than spotifyyy";4;"app | music | better | awesome | spotify"
9162;"download it .";5;"female";"Arequipa, Peru";"2025-04-23";"positivo";"download it";4;"app | music | better | awesome | spotify"
9163;"so good sound cloud";5;"female";"Nadi, Fiji";"2025-10-21";"positivo";"so good sound cloud";0;"good | app | music | experience | really"
9177;"good vibes great music";5;"female";"Adelaide, Australia";"2025-05-06";"positivo";"good vibes great music";2;"great | app | music | back | really"
9178;"very happy and impressed with what they do. Only request for old users who started when it first launched without ads and stuff they should be offered at least ad free use and some paid premium services on discounted rates. Thanks";5;"female";"Valparaíso, Chile";"2025-03-20";"positivo";"very happy and impressed with what they do only request for old users who started when it first launched without ads and stuff they should be offered at least ad free use and some paid premium services on discounted rates thanks";4;"app | music | better | awesome | spotify"
9180;"Sound Cloud is the Ideal Audio/ Musical Platform for promoting your work!";5;"female";"Port Moresby, Papua New Guinea";"2025-10-05";"positivo";"sound cloud is the ideal audio musical platform for promoting your work";4;"app | music | better | awesome | spotify"
9184;"love the remixes!";5;"female";"Christchurch, New Zealand";"2025-11-08";"positivo";"love the remixes";5;"love | app | music | much | amazing"
9187;"Great App!";5;"female";"Suva, Fiji";"2025-12-02";"positivo";"great app";2;"great | app | music | back | really"
9192;"it's very nice using this application..";5;"female";"Melbourne, Australia";"2025-05-29";"positivo";"it s very nice using this application";4;"app | music | better | awesome | spotify"
9200;"Perfect";5;"female";"Asunción, Paraguay";"2025-04-08";"positivo";"perfect";7;"perfect | music | update | much | love"
9204;"w app but less ads will be better ik there is Pro but like kids use this app aswell and not all guys can buy it";5;"female";"Valparaíso, Chile";"2024-12-29";"positivo";"w app but less ads will be better ik there is pro but like kids use this app aswell and not all guys can buy it";4;"app | music | better | awesome | spotify"
9211;"super";5;"female";"Hobart, Australia";"2025-07-05";"positivo";"super";4;"app | music | better | awesome | spotify"
9215;"good";5;"female";"Port Moresby, Papua New Guinea";"2025-07-15";"positivo";"good";0;"good | app | music | experience | really"
9217;"it good";5;"female";"Christchurch, New Zealand";"2025-12-15";"positivo";"it good";0;"good | app | music | experience | really"
9222;"I LOVE ITTTTTTTTTTTTTTTT YASSSSSSSS QUEEEN";5;"female";"Queenstown, New Zealand";"2025-09-19";"positivo";"i love itttttttttttttttt yassssssss queeen";5;"love | app | music | much | amazing"
9226;"This app is actually better than Spotify";5;"female";"Rosario, Argentina";"2024-12-12";"positivo";"this app is actually better than spotify";4;"app | music | better | awesome | spotify"
9232;"I had a great time with SoundCloud. It was always one of my favorite programs. Now I want to install it again. It's definitely much better now with the new updates.";5;"female";"Suva, Fiji";"2025-12-18";"positivo";"i had a great time with soundcloud it was always one of my favorite programs now i want to install it again it s definitely much better now with the new updates";4;"app | music | better | awesome | spotify"
9235;"That's what I wanted 👌🏻🌝";5;"female";"Brisbane, Australia";"2025-10-20";"positivo";"that s what i wanted";4;"app | music | better | awesome | spotify"
9241;"poooooooof";5;"female";"Cali, Colombia";"2025-01-28";"positivo";"poooooooof";4;"app | music | better | awesome | spotify"
9242;"boom";5;"female";"Canberra, Australia";"2025-09-05";"positivo";"boom";4;"app | music | better | awesome | spotify"
9253;"perfecttttttttttt👍🏻";5;"female";"Bogotá, Colombia";"2024-12-26";"positivo";"perfecttttttttttt";4;"app | music | better | awesome | spotify"
9254;"soundcloud is 👍🏻";5;"female";"Christchurch, New Zealand";"2025-12-06";"positivo";"soundcloud is";4;"app | music | better | awesome | spotify"
9259;"it's fast. No loading waiting time.";5;"female";"Rio de Janeiro, Brazil";"2025-02-08";"positivo";"it s fast no loading waiting time";4;"app | music | better | awesome | spotify"
9260;"best for tranc";5;"female";"Melbourne, Australia";"2025-08-23";"positivo";"best for tranc";1;"best | app | music | ever | listen"
9262;"best app to listen to music";5;"female";"Asunción, Paraguay";"2025-04-18";"positivo";"best app to listen to music";1;"best | app | music | ever | listen"
9271;"good";5;"female";"Canberra, Australia";"2025-06-06";"positivo";"good";0;"good | app | music | experience | really"
9276;"nice";5;"female";"Arequipa, Peru";"2025-03-12";"positivo";"nice";6;"nice | app | music | no | songs"
9284;"I just love it";5;"female";"Gold Coast, Australia";"2025-05-12";"positivo";"i just love it";5;"love | app | music | much | amazing"
9293;"Good luck";5;"female";"Salvador, Brazil";"2025-02-13";"positivo";"good luck";4;"app | music | better | awesome | spotify"
9298;"exceptional ✨";5;"female";"Hobart, Australia";"2025-07-24";"positivo";"exceptional";4;"app | music | better | awesome | spotify"
9302;"Better then YouTube Audio";5;"female";"Santiago, Chile";"2025-01-07";"positivo";"better then youtube audio";4;"app | music | better | awesome | spotify"
9305;"I think is helping us so much starving artists";5;"female";"Hobart, Australia";"2025-10-28";"positivo";"i think is helping us so much starving artists";4;"app | music | better | awesome | spotify"
9310;"I love it";5;"female";"Arequipa, Peru";"2025-04-07";"positivo";"i love it";5;"love | app | music | much | amazing"
9316;"happy❤️";5;"female";"Auckland, New Zealand";"2025-09-27";"positivo";"happy";4;"app | music | better | awesome | spotify"
9319;"always feeling free";5;"female";"Córdoba, Argentina";"2025-02-12";"positivo";"always feeling free";4;"app | music | better | awesome | spotify"
9321;"very nice 👍";5;"female";"Gold Coast, Australia";"2025-07-03";"positivo";"very nice";6;"nice | app | music | no | songs"
9326;"best app";5;"female";"Lima, Peru";"2024-12-21";"positivo";"best app";1;"best | app | music | ever | listen"
9327;"I JUST LOVE IT ITS AMAZING AND ITS BEST FOR BROKE 💔💔";5;"female";"Nadi, Fiji";"2025-05-27";"positivo";"i just love it its amazing and its best for broke";4;"app | music | better | awesome | spotify"
9334;"Perfect";5;"female";"Christchurch, New Zealand";"2025-05-11";"positivo";"perfect";7;"perfect | music | update | much | love"
9336;"By downloading any audio song from here, if you add that song on Facebook, will the copyright come? Please reply this solution..";5;"female";"Queenstown, New Zealand";"2025-11-26";"positivo";"by downloading any audio song from here if you add that song on facebook will the copyright come please reply this solution";4;"app | music | better | awesome | spotify"
9353;"nurhhn";5;"female";"Sydney, Australia";"2025-08-02";"positivo";"nurhhn";4;"app | music | better | awesome | spotify"
9356;"حلو";5;"female";"Adelaide, Australia";"2025-10-24";"positivo";"حلو";4;"app | music | better | awesome | spotify"
9359;"it's all about the music when it comes to electro music I hit play and don't need to waste time searching it's got a great selection ⭐️⭐️⭐️⭐️";5;"female";"Guayaquil, Ecuador";"2025-04-05";"positivo";"it s all about the music when it comes to electro music i hit play and don t need to waste time searching it s got a great selection";4;"app | music | better | awesome | spotify"
9363;"Kia ora & G'day Friends! You guys and girls on the software development team are true geniuses! I've had guys work for me and the guys and girls ability to take a crazy idea of mine and build a piece of software that exceeds all my expectations! Truly Heaven Sent! All of you! Warm regards, John Hobbins Auckland, Aotearoa";5;"female";"Adelaide, Australia";"2025-07-14";"positivo";"kia ora g day friends you guys and girls on the software development team are true geniuses i ve had guys work for me and the guys and girls ability to take a crazy idea of mine and build a piece of software that exceeds all my expectations truly heaven sent all of you warm regards john hobbins auckland aotearoa";4;"app | music | better | awesome | spotify"
9364;"🥰🥰🥰 love it";5;"female";"Lima, Peru";"2025-03-02";"positivo";"love it";5;"love | app | music | much | amazing"
9365;"best";5;"female";"Medellín, Colombia";"2025-03-25";"positivo";"best";1;"best | app | music | ever | listen"
9366;"Nice 👍👍 🙂";5;"female";"Adelaide, Australia";"2025-11-26";"positivo";"nice";6;"nice | app | music | no | songs"
9370;"Nice app";5;"female";"Queenstown, New Zealand";"2025-09-23";"positivo";"nice app";6;"nice | app | music | no | songs"
9375;"good";5;"female";"Perth, Australia";"2025-10-17";"positivo";"good";0;"good | app | music | experience | really"
9376;"need more integrations";5;"female";"Port Moresby, Papua New Guinea";"2025-07-10";"positivo";"need more integrations";4;"app | music | better | awesome | spotify"
9377;"Perfect update❤️‍🔥";5;"female";"Canberra, Australia";"2025-11-28";"positivo";"perfect update";7;"perfect | music | update | much | love"
